,year,age,sex,race,cause,mort
14771,2013,55,0,2,d,56.2440733320902
14772,2013,55,0,2,h,272.927444899077
14773,2013,55,0,2,n,1048.64406213254
14774,2013,55,0,2,o,409.309059212365
14775,2013,55,0,2,t,1104.88813546463
14776,2013,55,0,2,v,0
14777,2013,55,0,3,a,26.9405897607042
14778,2013,55,0,3,c,158.098724122027
14779,2013,55,0,3,d,58.7021271627976
14780,2013,55,0,3,h,95.4264047839681
14781,2013,55,0,3,n,465.410504164306
14782,2013,55,0,3,o,184.944785497606
14783,2013,55,0,3,t,524.112631327104
14784,2013,55,0,3,v,0
14785,2013,55,0,4,a,19.7470563937084
14786,2013,55,0,4,c,138.472186432931
14787,2013,55,0,4,d,28.9731401186377
14788,2013,55,0,4,h,73.7277392404441
14789,2013,55,0,4,n,350.833973224286
14790,2013,55,0,4,o,118.886991157203
14791,2013,55,0,4,t,379.807113342924
14792,2013,55,0,4,v,0
14793,2013,55,0,5,a,32.4589198415257
14794,2013,55,0,5,c,234.702958854109
14795,2013,55,0,5,d,71.2533914371481
14796,2013,55,0,5,h,153.582017445943
14797,2013,55,0,5,n,658.84466603476
14798,2013,55,0,5,o,238.100769893182
14799,2013,55,0,5,t,730.098057471908
14800,2013,55,0,5,v,0
14801,2013,55,1,1,a,48.0554571320606
14802,2013,55,1,1,c,267.654579535145
14803,2013,55,1,1,d,108.914897783287
14804,2013,55,1,1,h,220.017818066685
14805,2013,55,1,1,n,807.650428775424
14806,2013,55,1,1,o,271.922574041533
14807,2013,55,1,1,t,916.565326558711
14808,2013,55,1,1,v,0
14809,2013,55,1,2,a,69.0622232108695
14810,2013,55,1,2,c,380.150934915514
14811,2013,55,1,2,d,83.7919694129323
14812,2013,55,1,2,h,368.949271636101
14813,2013,55,1,2,n,1308.91876430307
14814,2013,55,1,2,o,490.756334540584
14815,2013,55,1,2,t,1392.710733716
14816,2013,55,1,2,v,0
14817,2013,55,1,3,a,42.097148632673
14818,2013,55,1,3,c,174.278333215539
14819,2013,55,1,3,d,90.5668014161635
14820,2013,55,1,3,h,144.057215045753
14821,2013,55,1,3,n,593.801523144356
14822,2013,55,1,3,o,233.368826250392
14823,2013,55,1,3,t,684.368324560519
14824,2013,55,1,3,v,0
14825,2013,55,1,4,a,28.238331518012
14826,2013,55,1,4,c,161.011107661708
14827,2013,55,1,4,d,38.2357532355691
14828,2013,55,1,4,h,115.935013250969
14829,2013,55,1,4,n,452.514877742056
14830,2013,55,1,4,o,147.330425311367
14831,2013,55,1,4,t,490.750630977625
14832,2013,55,1,4,v,0
14833,2013,55,1,5,a,48.6811691596098
14834,2013,55,1,5,c,264.700160375764
14835,2013,55,1,5,d,100.260731136742
14836,2013,55,1,5,h,223.057945201566
14837,2013,55,1,5,n,821.881674868034
14838,2013,55,1,5,o,285.442400131094
14839,2013,55,1,5,t,922.142406004776
14840,2013,55,1,5,v,0
14841,2013,55,2,1,a,17.7844986244961
14842,2013,55,2,1,c,211.225122124784
14843,2013,55,2,1,d,49.9529433892439
14844,2013,55,2,1,h,80.5058000005576
14845,2013,55,2,1,n,494.500264318039
14846,2013,55,2,1,o,184.984843568202
14847,2013,55,2,1,t,544.453207707283
14848,2013,55,2,1,v,0
14849,2013,55,2,2,a,19.4308675843976
14850,2013,55,2,2,c,274.873814563474
14851,2013,55,2,2,d,32.2567762270631
14852,2013,55,2,2,h,189.316555713597
14853,2013,55,2,2,n,822.010180852992
14854,2013,55,2,2,o,338.388942991524
14855,2013,55,2,2,t,854.266957080055
14856,2013,55,2,2,v,0
14857,2013,55,2,3,a,12.4066377363627
14858,2013,55,2,3,c,142.583747119392
14859,2013,55,2,3,d,28.146402028763
14860,2013,55,2,3,h,48.7932693064412
14861,2013,55,2,3,n,342.293579935319
14862,2013,55,2,3,o,138.509925773123
14863,2013,55,2,3,t,370.439981964082
14864,2013,55,2,3,v,0
14865,2013,55,2,4,a,12.4721967685891
14866,2013,55,2,4,c,119.162072740857
14867,2013,55,2,4,d,21.0374403325599
14868,2013,55,2,4,h,37.566857736714
14869,2013,55,2,4,n,263.719341311732
14870,2013,55,2,4,o,94.5182140655725
14871,2013,55,2,4,t,284.756781644292
14872,2013,55,2,4,v,0
14873,2013,55,2,5,a,17.1130314139488
14874,2013,55,2,5,c,206.326270845887
14875,2013,55,2,5,d,43.8130907807801
14876,2013,55,2,5,h,87.8593291285076
14877,2013,55,2,5,n,504.615267998559
14878,2013,55,2,5,o,193.316636610215
14879,2013,55,2,5,t,548.428358779339
14880,2013,55,2,5,v,0
14881,2013,60,0,1,a,33.0152250174386
14882,2013,60,0,1,c,359.357169132445
14883,2013,60,0,1,d,63.3788335374137
14884,2013,60,0,1,h,214.483836406879
14885,2013,60,0,1,n,945.780354914634
14886,2013,60,0,1,o,338.924124357872
14887,2013,60,0,1,t,1009.15918845205
14888,2013,60,0,1,v,0
14889,2013,60,0,2,a,41.7046115062371
14890,2013,60,0,2,c,483.893940003776
14891,2013,60,0,2,d,56.7102418797207
14892,2013,60,0,2,h,376.696527034676
14893,2013,60,0,2,n,1477.3268939941
14894,2013,60,0,2,o,575.031815449416
14895,2013,60,0,2,t,1534.03713587383
14896,2013,60,0,2,v,0
14897,2013,60,0,3,a,28.1040257739465
14898,2013,60,0,3,c,238.215075607737
14899,2013,60,0,3,d,55.1739207293712
14900,2013,60,0,3,h,152.443048895043
14901,2013,60,0,3,n,689.217774932499
14902,2013,60,0,3,o,270.455624655771
14903,2013,60,0,3,t,744.39169566187
14904,2013,60,0,3,v,0
14905,2013,60,0,4,a,18.3348922791481
14906,2013,60,0,4,c,201.971797671872
14907,2013,60,0,4,d,24.4785211056689
14908,2013,60,0,4,h,119.89675631757
14909,2013,60,0,4,n,523.936345861729
14910,2013,60,0,4,o,183.732899593138
14911,2013,60,0,4,t,548.414866967397
14912,2013,60,0,4,v,0
14913,2013,60,0,5,a,32.6816245870769
14914,2013,60,0,5,c,353.021076919337
14915,2013,60,0,5,d,59.6691830249801
14916,2013,60,0,5,h,221.247267275441
14917,2013,60,0,5,n,956.691307696586
14918,2013,60,0,5,o,349.741338914731
14919,2013,60,0,5,t,1016.36049072157
14920,2013,60,0,5,v,0
14921,2013,60,1,1,a,47.1159667657258
14922,2013,60,1,1,c,414.589962341132
14923,2013,60,1,1,d,91.4370479826256
14924,2013,60,1,1,h,311.881736571438
14925,2013,60,1,1,n,1175.57773415177
14926,2013,60,1,1,o,401.990068473474
14927,2013,60,1,1,t,1267.01478213439
14928,2013,60,1,1,v,0
14929,2013,60,1,2,a,65.9103463937103
14930,2013,60,1,2,c,605.529889485369
14931,2013,60,1,2,d,94.1250007424909
14932,2013,60,1,2,h,535.393056407834
14933,2013,60,1,2,n,1945.32616825803
14934,2013,60,1,2,o,738.492875971121
14935,2013,60,1,2,t,2039.45116900053
14936,2013,60,1,2,v,0
14937,2013,60,1,3,a,43.0294035970526
14938,2013,60,1,3,c,282.067374027246
14939,2013,60,1,3,d,89.2699567162734
14940,2013,60,1,3,h,229.147629901916
14941,2013,60,1,3,n,885.121254290417
14942,2013,60,1,3,o,330.876846764202
14943,2013,60,1,3,t,974.39121100669
14944,2013,60,1,3,v,0
14945,2013,60,1,4,a,26.0521058925662
14946,2013,60,1,4,c,236.78002694292
14947,2013,60,1,4,d,34.4560110192004
14948,2013,60,1,4,h,181.104155478968
14949,2013,60,1,4,n,674.83358166873
14950,2013,60,1,4,o,230.897293354276
14951,2013,60,1,4,t,709.28959268793
14952,2013,60,1,4,v,0
14953,2013,60,1,5,a,47.4900215639961
14954,2013,60,1,5,c,412.210160481471
14955,2013,60,1,5,d,88.3883682105921
14956,2013,60,1,5,h,319.834520380283
14957,2013,60,1,5,n,1199.70788278121
14958,2013,60,1,5,o,420.173180355463
14959,2013,60,1,5,t,1288.0962509918
14960,2013,60,1,5,v,0
14961,2013,60,2,1,a,19.6650828177611
14962,2013,60,2,1,c,307.064484351453
14963,2013,60,2,1,d,36.8141918044264
14964,2013,60,2,1,h,122.270544343374
14965,2013,60,2,1,n,728.215368285357
14966,2013,60,2,1,o,279.21525677277
14967,2013,60,2,1,t,765.029560089784
14968,2013,60,2,1,v,0
14969,2013,60,2,2,a,22.7363501784624
14970,2013,60,2,2,c,388.576756396478
14971,2013,60,2,2,d,27.3910360417697
14972,2013,60,2,2,h,252.337681705062
14973,2013,60,2,2,n,1110.59014434718
14974,2013,60,2,2,o,446.939356067177
14975,2013,60,2,2,t,1137.98118038895
14976,2013,60,2,2,v,0
14977,2013,60,2,3,a,14.6760544109517
14978,2013,60,2,3,c,198.762311707377
14979,2013,60,2,3,d,24.4986105127698
14980,2013,60,2,3,h,83.4339471236782
14981,2013,60,2,3,n,512.968547482005
14982,2013,60,2,3,o,216.096234239998
14983,2013,60,2,3,t,537.467157994775
14984,2013,60,2,3,v,0
14985,2013,60,2,4,a,11.8424690027793
14986,2013,60,2,4,c,172.687943518139
14987,2013,60,2,4,d,16.084547451536
14988,2013,60,2,4,h,68.4035149862027
14989,2013,60,2,4,n,396.987841496153
14990,2013,60,2,4,o,144.053913989031
14991,2013,60,2,4,t,413.072388947689
14992,2013,60,2,4,v,0
14993,2013,60,2,5,a,19.1038102528417
14994,2013,60,2,5,c,298.750625602238
14995,2013,60,2,5,d,33.336571541878
14996,2013,60,2,5,h,130.852647218579
14997,2013,60,2,5,n,733.869489657559
14998,2013,60,2,5,o,285.1624065839
14999,2013,60,2,5,t,767.206061199437
15000,2013,60,2,5,v,0
15001,2013,65,0,1,a,40.9995393736899
15002,2013,65,0,1,c,550.786953795026
15003,2013,65,0,1,d,52.1372454605084
15004,2013,65,0,1,h,320.829840171361
15005,2013,65,0,1,n,1462.80075549434
15006,2013,65,0,1,o,550.184422154263
15007,2013,65,0,1,t,1514.93800095485
15008,2013,65,0,1,v,0
15009,2013,65,0,2,a,41.5390474924524
15010,2013,65,0,2,c,656.818283712554
15011,2013,65,0,2,d,37.8864760750126
15012,2013,65,0,2,h,516.301712712223
15013,2013,65,0,2,n,2016.29104147416
15014,2013,65,0,2,o,801.631997556931
15015,2013,65,0,2,t,2054.17751754917
15016,2013,65,0,2,v,0
15017,2013,65,0,3,a,32.4805396620463
15018,2013,65,0,3,c,352.197601087411
15019,2013,65,0,3,d,55.2084368668203
15020,2013,65,0,3,h,239.321365342806
15021,2013,65,0,3,n,1043.95677086107
15022,2013,65,0,3,o,419.957264768808
15023,2013,65,0,3,t,1099.16520772789
15024,2013,65,0,3,v,0
15025,2013,65,0,4,a,21.9464358089854
15026,2013,65,0,4,c,282.095122269883
15027,2013,65,0,4,d,25.026637326036
15028,2013,65,0,4,h,167.74264094938
15029,2013,65,0,4,n,765.43007698707
15030,2013,65,0,4,o,293.645877958822
15031,2013,65,0,4,t,790.456714313106
15032,2013,65,0,4,v,0
15033,2013,65,0,5,a,39.31258372532
15034,2013,65,0,5,c,530.136306826742
15035,2013,65,0,5,d,49.5233721382431
15036,2013,65,0,5,h,324.851236290951
15037,2013,65,0,5,n,1444.31986490505
15038,2013,65,0,5,o,550.019738062037
15039,2013,65,0,5,t,1493.84323704329
15040,2013,65,0,5,v,0
15041,2013,65,1,1,a,57.9557959919329
15042,2013,65,1,1,c,640.51081123759
15043,2013,65,1,1,d,74.2009812320959
15044,2013,65,1,1,h,449.577388473653
15045,2013,65,1,1,n,1769.48437209362
15046,2013,65,1,1,o,621.440376390443
15047,2013,65,1,1,t,1843.68535332572
15048,2013,65,1,1,v,0
15049,2013,65,1,2,a,59.4862220757946
15050,2013,65,1,2,c,794.937896068576
15051,2013,65,1,2,d,62.7997782126426
15052,2013,65,1,2,h,675.176509979642
15053,2013,65,1,2,n,2474.27970390062
15054,2013,65,1,2,o,944.679075776611
15055,2013,65,1,2,t,2537.07948211327
15056,2013,65,1,2,v,0
15057,2013,65,1,3,a,50.0949336944217
15058,2013,65,1,3,c,441.176972877009
15059,2013,65,1,3,d,82.1632814003204
15060,2013,65,1,3,h,349.336261103903
15061,2013,65,1,3,n,1368.69226037069
15062,2013,65,1,3,o,528.084092695362
15063,2013,65,1,3,t,1450.85554177102
15064,2013,65,1,3,v,0
15065,2013,65,1,4,a,27.5127016972836
15066,2013,65,1,4,c,317.090834713137
15067,2013,65,1,4,d,35.5719779520434
15068,2013,65,1,4,h,241.222475487294
15069,2013,65,1,4,n,937.377200251894
15070,2013,65,1,4,o,351.551188354179
15071,2013,65,1,4,t,972.949178203938
15072,2013,65,1,4,v,0
15073,2013,65,1,5,a,55.8656853993167
15074,2013,65,1,5,c,622.230702023057
15075,2013,65,1,5,d,71.6962689208392
15076,2013,65,1,5,h,451.822607629696
15077,2013,65,1,5,n,1760.02060402228
15078,2013,65,1,5,o,630.101608970206
15079,2013,65,1,5,t,1831.71687294311
15080,2013,65,1,5,v,0
15081,2013,65,2,1,a,25.4579527004886
15082,2013,65,2,1,c,468.548807811949
15083,2013,65,2,1,d,31.9142994678291
15084,2013,65,2,1,h,202.823771617914
15085,2013,65,2,1,n,1181.70392404509
15086,2013,65,2,1,o,484.873391914736
15087,2013,65,2,1,t,1213.61822351292
15088,2013,65,2,1,v,0
15089,2013,65,2,2,a,26.6223782203242
15090,2013,65,2,2,c,542.021128988176
15091,2013,65,2,2,d,17.1799583589284
15092,2013,65,2,2,h,384.254030470689
15093,2013,65,2,2,n,1635.63695154622
15094,2013,65,2,2,o,682.739413867033
15095,2013,65,2,2,t,1652.81690990515
15096,2013,65,2,2,v,0
15097,2013,65,2,3,a,18.2468265088669
15098,2013,65,2,3,c,280.295788724443
15099,2013,65,2,3,d,33.4269594868318
15100,2013,65,2,3,h,150.421317690743
15101,2013,65,2,3,n,781.546846350374
15102,2013,65,2,3,o,332.582913426322
15103,2013,65,2,3,t,814.973805837206
15104,2013,65,2,3,v,0
15105,2013,65,2,4,a,17.1700020985558
15106,2013,65,2,4,c,252.065169696854
15107,2013,65,2,4,d,15.9776408417117
15108,2013,65,2,4,h,104.689318350917
15109,2013,65,2,4,n,617.88160329664
15110,2013,65,2,4,o,243.957113150314
15111,2013,65,2,4,t,633.859244138352
15112,2013,65,2,4,v,0
15113,2013,65,2,5,a,24.4922494415727
15114,2013,65,2,5,c,447.682290090229
15115,2013,65,2,5,d,29.6715190638848
15116,2013,65,2,5,h,211.171141480559
15117,2013,65,2,5,n,1161.66646377882
15118,2013,65,2,5,o,478.320782766464
15119,2013,65,2,5,t,1191.33798284271
15120,2013,65,2,5,v,0
15121,2014,25,0,1,a,26.1261982139707
15122,2014,25,0,1,c,6.37087182769949
15123,2014,25,0,1,d,49.834196654754
15124,2014,25,0,1,h,4.8444334326643
15125,2014,25,0,1,n,56.0363568703707
15126,2014,25,0,1,o,18.6948533960362
15127,2014,25,0,1,t,105.870553525125
15128,2014,25,0,1,v,0
15129,2014,25,0,2,a,66.6271164391432
15130,2014,25,0,2,c,6.92846082629267
15131,2014,25,0,2,d,18.4758955367804
15132,2014,25,0,2,h,10.629967295134
15133,2014,25,0,2,n,121.358793286113
15134,2014,25,0,2,o,37.1732487255429
15135,2014,25,0,2,t,139.834688822893
15136,2014,25,0,2,v,0
15137,2014,25,0,3,a,27.7567341752084
15138,2014,25,0,3,c,5.96043974760815
15139,2014,25,0,3,d,19.1569853142683
15140,2014,25,0,3,h,3.38711336210943
15141,2014,25,0,3,n,52.2143319587518
15142,2014,25,0,3,o,15.1100446738258
15143,2014,25,0,3,t,71.3713172730201
15144,2014,25,0,3,v,0
15145,2014,25,0,4,a,19.092665189795
15146,2014,25,0,4,c,4.6894265378444
15147,2014,25,0,4,d,19.092665189795
15148,2014,25,0,4,h,3.23793737136875
15149,2014,25,0,4,n,38.1295038731872
15150,2014,25,0,4,o,11.109474774179
15151,2014,25,0,4,t,57.2221690629822
15152,2014,25,0,4,v,0
15153,2014,25,0,5,a,31.7232350150296
15154,2014,25,0,5,c,6.22890868508266
15155,2014,25,0,5,d,36.4530135191377
15156,2014,25,0,5,h,5.24467732006594
15157,2014,25,0,5,n,63.1912989354253
15158,2014,25,0,5,o,19.9944779152471
15159,2014,25,0,5,t,99.644312454563
15160,2014,25,0,5,v,0
15161,2014,25,1,1,a,38.4826224220293
15162,2014,25,1,1,c,6.77611537080681
15163,2014,25,1,1,d,73.3470848802554
15164,2014,25,1,1,h,6.36351818195206
15165,2014,25,1,1,n,73.3470848802554
15166,2014,25,1,1,o,21.7248289054673
15167,2014,25,1,1,t,146.694169760511
15168,2014,25,1,1,v,0
15169,2014,25,1,2,a,115.240849523442
15170,2014,25,1,2,c,6.35590200714249
15171,2014,25,1,2,d,29.5966750029565
15172,2014,25,1,2,h,13.8674225610382
15173,2014,25,1,2,n,177.580050017739
15174,2014,25,1,2,o,42.1158759261159
15175,2014,25,1,2,t,207.176725020695
15176,2014,25,1,2,v,0
15177,2014,25,1,3,a,42.6254953376527
15178,2014,25,1,3,c,6.12435277839838
15179,2014,25,1,3,d,27.1104682990435
15180,2014,25,1,3,h,5.02196927828667
15181,2014,25,1,3,n,70.71586008124
15182,2014,25,1,3,o,16.9440426869022
15183,2014,25,1,3,t,97.8263283802834
15184,2014,25,1,3,v,0
15185,2014,25,1,4,a,29.585655210161
15186,2014,25,1,4,c,5.54731035190519
15187,2014,25,1,4,d,29.1233793475022
15188,2014,25,1,4,h,5.20060345491112
15189,2014,25,1,4,n,53.1617242057581
15190,2014,25,1,4,o,12.8281551887808
15191,2014,25,1,4,t,82.2851035532603
15192,2014,25,1,4,v,0
15193,2014,25,1,5,a,49.4018279893503
15194,2014,25,1,5,c,6.47951512034232
15195,2014,25,1,5,d,53.6886895123392
15196,2014,25,1,5,h,7.02544111805072
15197,2014,25,1,5,n,85.7372304597782
15198,2014,25,1,5,o,22.8304462320349
15199,2014,25,1,5,t,139.425919972117
15200,2014,25,1,5,v,0
15201,2014,25,2,1,a,13.4564965622312
15202,2014,25,2,1,c,5.95535398038287
15203,2014,25,2,1,d,25.7251766201785
15204,2014,25,2,1,h,3.28683471048453
15205,2014,25,2,1,n,38.286742939456
15206,2014,25,2,1,o,15.5880576863573
15207,2014,25,2,1,t,64.0119195596344
15208,2014,25,2,1,v,0
15209,2014,25,2,2,a,19.3978822502392
15210,2014,25,2,2,c,7.48471340845241
15211,2014,25,2,2,d,7.67183124366372
15212,2014,25,2,2,h,7.48471340845241
15213,2014,25,2,2,n,66.7386945587007
15214,2014,25,2,2,o,32.3713854915567
15215,2014,25,2,2,t,74.4105258023644
15216,2014,25,2,2,v,0
15217,2014,25,2,3,a,10.3937911877815
15218,2014,25,2,3,c,5.769030888631
15219,2014,25,2,3,d,9.86933383426957
15220,2014,25,2,3,h,1.47801617807902
15221,2014,25,2,3,n,30.6092382686042
15222,2014,25,2,3,o,12.9684000141127
15223,2014,25,2,3,t,40.4785721028737
15224,2014,25,2,3,v,0
15225,2014,25,2,4,a,9.28746162442455
15226,2014,25,2,4,c,3.88777463348005
15227,2014,25,2,4,d,9.71943658370011
15228,2014,25,2,4,h,1.40391861764557
15229,2014,25,2,4,n,24.0826039796125
15230,2014,25,2,4,o,9.50344910406234
15231,2014,25,2,4,t,33.8020405633126
15232,2014,25,2,4,v,0
15233,2014,25,2,5,a,13.3860808041392
15234,2014,25,2,5,c,5.96896668312171
15235,2014,25,2,5,d,18.5752757899324
15236,2014,25,2,5,h,3.39757668121702
15237,2014,25,2,5,n,39.8054885493404
15238,2014,25,2,5,o,17.0528643808625
15239,2014,25,2,5,t,58.3807643392728
15240,2014,25,2,5,v,0
15241,2014,30,0,1,a,23.9223109479797
15242,2014,30,0,1,c,11.0643759297229
15243,2014,30,0,1,d,57.4675987408331
15244,2014,30,0,1,h,9.75401312531455
15245,2014,30,0,1,n,71.8570202867421
15246,2014,30,0,1,o,27.116320283725
15247,2014,30,0,1,t,129.324619027575
15248,2014,30,0,1,v,0
15249,2014,30,0,2,a,56.5019450511903
15250,2014,30,0,2,c,13.8428052156949
15251,2014,30,0,2,d,22.374633182794
15252,2014,30,0,2,h,22.683012506906
15253,2014,30,0,2,n,147.336788186852
15254,2014,30,0,2,o,54.3090254130604
15255,2014,30,0,2,t,169.711421369646
15256,2014,30,0,2,v,0
15257,2014,30,0,3,a,23.2911806734897
15258,2014,30,0,3,c,8.29359549204382
15259,2014,30,0,3,d,20.9643663826663
15260,2014,30,0,3,h,5.55210142661822
15261,2014,30,0,3,n,55.751391918739
15262,2014,30,0,3,o,18.6145143265872
15263,2014,30,0,3,t,76.7157583014053
15264,2014,30,0,3,v,0
15265,2014,30,0,4,a,14.2943417433379
15266,2014,30,0,4,c,7.56432092254458
15267,2014,30,0,4,d,19.6894824013293
15268,2014,30,0,4,h,5.11704062407427
15269,2014,30,0,4,n,41.7706250943454
15270,2014,30,0,4,o,14.7949218043887
15271,2014,30,0,4,t,61.4601074956747
15272,2014,30,0,4,v,0
15273,2014,30,0,5,a,27.4503925843427
15274,2014,30,0,5,c,10.5842469522706
15275,2014,30,0,5,d,42.0078464111884
15276,2014,30,0,5,h,10.2786156542263
15277,2014,30,0,5,n,76.3843144112107
15278,2014,30,0,5,o,28.071059220371
15279,2014,30,0,5,t,118.392160822399
15280,2014,30,0,5,v,0
15281,2014,30,1,1,a,34.8621604682697
15282,2014,30,1,1,c,10.8690774842907
15283,2014,30,1,1,d,82.7509914139804
15284,2014,30,1,1,h,13.172673010812
15285,2014,30,1,1,n,89.2237703934311
15286,2014,30,1,1,o,30.3198594300587
15287,2014,30,1,1,t,171.974761807411
15288,2014,30,1,1,v,0
15289,2014,30,1,2,a,100.646418300288
15290,2014,30,1,2,c,11.2626426750857
15291,2014,30,1,2,d,32.7836159395806
15292,2014,30,1,2,h,29.1250504846164
15293,2014,30,1,2,n,201.866729220962
15294,2014,30,1,2,o,60.8326177609723
15295,2014,30,1,2,t,234.650345160543
15296,2014,30,1,2,v,0
15297,2014,30,1,3,a,37.8014229878725
15298,2014,30,1,3,c,7.96053495862256
15299,2014,30,1,3,d,32.286862457877
15300,2014,30,1,3,h,8.44972984434797
15301,2014,30,1,3,n,76.2254576484864
15302,2014,30,1,3,o,22.0137698576434
15303,2014,30,1,3,t,108.512320106363
15304,2014,30,1,3,v,0
15305,2014,30,1,4,a,23.624172627677
15306,2014,30,1,4,c,7.13403232815987
15307,2014,30,1,4,d,27.4835671658618
15308,2014,30,1,4,h,8.18659447493756
15309,2014,30,1,4,n,57.072258625279
15310,2014,30,1,4,o,18.1274591945046
15311,2014,30,1,4,t,84.5558257911408
15312,2014,30,1,4,v,0
15313,2014,30,1,5,a,43.1817377340464
15314,2014,30,1,5,c,10.0075834409703
15315,2014,30,1,5,d,61.1428645282903
15316,2014,30,1,5,h,13.8624257973329
15317,2014,30,1,5,n,98.6314409233779
15318,2014,30,1,5,o,31.5796939510283
15319,2014,30,1,5,t,159.774305451668
15320,2014,30,1,5,v,0
15321,2014,30,2,1,a,12.7685991434255
15322,2014,30,2,1,c,11.2634922495761
15323,2014,30,2,1,d,31.6899429518176
15324,2014,30,2,1,h,6.26852211833971
15325,2014,30,2,1,n,54.1507689061852
15326,2014,30,2,1,o,23.850155394844
15327,2014,30,2,1,t,85.8407118580028
15328,2014,30,2,1,v,0
15329,2014,30,2,2,a,16.136495334257
15330,2014,30,2,2,c,16.2020908437459
15331,2014,30,2,2,d,12.8567198598145
15332,2014,30,2,2,h,16.7924504291455
15333,2014,30,2,2,n,97.4749271004305
15334,2014,30,2,2,o,48.3438904932822
15335,2014,30,2,2,t,110.331646960245
15336,2014,30,2,2,v,0
15337,2014,30,2,3,a,7.6955940381994
15338,2014,30,2,3,c,8.65156845288255
15339,2014,30,2,3,d,8.79496461508503
15340,2014,30,2,3,h,2.43773475744205
15341,2014,30,2,3,n,33.7458968383154
15342,2014,30,2,3,o,14.9609995897914
15343,2014,30,2,3,t,42.5408614534004
15344,2014,30,2,3,v,0
15345,2014,30,2,4,a,5.8333292676796
15346,2014,30,2,4,c,7.95453991047218
15347,2014,30,2,4,d,12.6212033246159
15348,2014,30,2,4,h,2.33333170707184
15349,2014,30,2,4,n,27.8939199527225
15350,2014,30,2,4,o,11.7727190674988
15351,2014,30,2,4,t,40.5151232773383
15352,2014,30,2,4,v,0
15353,2014,30,2,5,a,11.6354273984783
15354,2014,30,2,5,c,11.1639757210684
15355,2014,30,2,5,d,22.7711160189021
15356,2014,30,2,5,h,6.67575575212534
15357,2014,30,2,5,n,54.0189331976357
15358,2014,30,2,5,o,24.5437743259636
15359,2014,30,2,5,t,76.7900492165378
15360,2014,30,2,5,v,0
15361,2014,35,0,1,a,23.4049479827437
15362,2014,35,0,1,c,19.8526455973254
15363,2014,35,0,1,d,59.2517038277161
15364,2014,35,0,1,h,17.4552789628313
15365,2014,35,0,1,n,98.7645057305462
15366,2014,35,0,1,o,38.0516331876458
15367,2014,35,0,1,t,158.016209558262
15368,2014,35,0,1,v,0
15369,2014,35,0,2,a,48.2722567124535
15370,2014,35,0,2,c,25.2837050112007
15371,2014,35,0,2,d,24.1361283562267
15372,2014,35,0,2,h,37.6849366052743
15373,2014,35,0,2,n,193.089026849814
15374,2014,35,0,2,o,81.8481285208855
15375,2014,35,0,2,t,217.225155206041
15376,2014,35,0,2,v,0
15377,2014,35,0,3,a,20.8106723523652
15378,2014,35,0,3,c,16.2318399023105
15379,2014,35,0,3,d,22.7730291166744
15380,2014,35,0,3,h,8.81849212603137
15381,2014,35,0,3,n,73.4551322146349
15382,2014,35,0,3,o,27.5941278339278
15383,2014,35,0,3,t,96.2281613313093
15384,2014,35,0,3,v,0
15385,2014,35,0,4,a,12.1837801396261
15386,2014,35,0,4,c,14.9311031122869
15387,2014,35,0,4,d,20.9035443572017
15388,2014,35,0,4,h,9.31700834206703
