"year","race","sex","age","edclass","non_inst","inst","inst_rate","tpop"
2019,1,1,"45-49",4,2413,5.07137315137862,0.00210168800305786,2418.07137315138
2019,1,1,"50-54",1,317.333333333333,12.1051392703021,0.0381464472803637,329.438472603635
2019,1,1,"50-54",2,1977.66666666667,34.7077720586505,0.0175498594599615,2012.37443872532
2019,1,1,"50-54",3,1669,21.48580386093,0.0128734594732954,1690.48580386093
2019,1,1,"50-54",4,2457,4.92848845113138,0.00200589680550728,2461.92848845113
2019,1,1,"55-59",1,413.666666666667,15.2118238785013,0.0367731439448057,428.878490545168
2019,1,1,"55-59",2,2153.33333333333,24.949856310326,0.0115866205775508,2178.28318964366
2019,1,1,"55-59",3,1815,20.5427217066167,0.0113183039705877,1835.54272170662
2019,1,1,"55-59",4,2485,4.54367693464527,0.00182844142239246,2489.54367693465
2019,1,1,"60-64",1,378.666666666667,11.0177223566392,0.0290960977728147,389.684389023306
2019,1,1,"60-64",2,2375.33333333333,33.9758716289591,0.014303622633578,2409.30920496229
2019,1,1,"60-64",3,1858,21.1456451647343,0.0113808639207396,1879.14564516473
2019,1,1,"60-64",4,2537,7.90266371060886,0.00311496401679498,2544.90266371061
2019,1,1,"65-69",1,254.333333333333,8.88231122002527,0.0349238973264428,263.215644553359
2019,1,1,"65-69",2,1669.66666666667,24.3582222608421,0.0145886737437665,1694.02488892751
2019,1,1,"65-69",3,1708,13.6219994182463,0.00797540949546039,1721.62199941825
2019,1,1,"65-69",4,2527,9.54239261185053,0.00377617436163456,2536.54239261185
2019,1,2,"25-29",1,189.666666666667,4.81988731032904,0.0254124111265151,194.486553976996
2019,1,2,"25-29",2,1284.33333333333,10.0566841390217,0.00783027573762398,1294.39001747235
2019,1,2,"25-29",3,1666,5.62123773719835,0.0033740922792307,1671.6212377372
2019,1,2,"25-29",4,3038,0.510745971967201,0.00016811914811297,3038.51074597197
2019,1,2,"30-34",1,184,7.06104854156833,0.0383752638128713,191.061048541568
2019,1,2,"30-34",2,1111,11.2775336693961,0.0101507953819947,1122.2775336694
2019,1,2,"30-34",3,1622,6.88543709857313,0.00424502903734472,1628.88543709857
2019,1,2,"30-34",4,3205,1.77703839259448,0.00055445815681575,3206.77703839259
2019,1,2,"35-39",1,188,4.29220625896798,0.0228308843562127,192.292206258968
2019,1,2,"35-39",2,1115,7.35900826854862,0.00660000741573867,1122.35900826855
2019,1,2,"35-39",3,1482,6.66821628533698,0.00449947117769027,1488.66821628534
2019,1,2,"35-39",4,3269,0.878849480699753,0.000268843524227517,3269.8788494807
2019,1,2,"40-44",1,176.333333333333,2.68595847713351,0.0152322786982997,179.019291810467
2019,1,2,"40-44",2,1194.66666666667,6.30974945729462,0.00528159831804795,1200.97641612396
2019,1,2,"40-44",3,1487,6.13642131768358,0.00412671238579931,1493.13642131768
2019,1,2,"40-44",4,2705,0.911947493670942,0.00033713400875081,2705.91194749367
2019,1,2,"45-49",1,202,4.37758817032268,0.0216712285659538,206.377588170323
2019,1,2,"45-49",2,1265,5.9409215716375,0.0046963806890415,1270.94092157164
2019,1,2,"45-49",3,1752,5.4739394181599,0.00312439464506844,1757.47393941816
2019,1,2,"45-49",4,2905,1.24821909134083,0.000429679549514914,2906.24821909134
2019,1,2,"50-54",1,190,4.17316368979104,0.0219640194199528,194.173163689791
2019,1,2,"50-54",2,1727,9.31838551483496,0.00539570672544005,1736.31838551483
2019,1,2,"50-54",3,1849,4.85057789176368,0.00262335202366884,1853.85057789176
2019,1,2,"50-54",4,2821,1.83022965874076,0.000648787542977939,2822.83022965874
2019,1,2,"55-59",1,302,4.41961972190796,0.0146345023904237,306.419619721908
2019,1,2,"55-59",2,2298,11.2097936409322,0.00487806511789913,2309.20979364093
2019,1,2,"55-59",3,2267,6.29909834565568,0.00277860535758962,2273.29909834566
2019,1,2,"55-59",4,2707,1.89436203270616,0.000699801268085023,2708.89436203271
2019,1,2,"60-64",1,311.666666666667,4.64030189206407,0.0148886691723981,316.306968558731
2019,1,2,"60-64",2,2327.33333333333,15.315799522808,0.00658083623151305,2342.64913285614
2019,1,2,"60-64",3,2243,9.47894141902398,0.00422601044093802,2252.47894141902
2019,1,2,"60-64",4,2591,5.02861893262192,0.00194080236689383,2596.02861893262
2019,1,2,"65-69",1,287.333333333333,7.05345875959046,0.0245480003234007,294.386792092924
2019,1,2,"65-69",2,2026.66666666667,18.4739482995354,0.0091154350162181,2045.1406149662
2019,1,2,"65-69",3,2066,14.0887220713197,0.00681932336462715,2080.08872207132
2019,1,2,"65-69",4,2277,8.04856403807871,0.00353472289770694,2285.04856403808
2020,1,1,"25-29",1,189.666666666667,16.7700983041841,0.0884187959798811,206.436764970851
2020,1,1,"25-29",2,1929.33333333333,55.2574906078256,0.0286407173157354,1984.59082394116
2020,1,1,"25-29",3,1701,21.480617402344,0.0126282289255403,1722.48061740234
2020,1,1,"25-29",4,2464,3.56147482803567,0.00144540374514435,2467.56147482804
2020,1,1,"30-34",1,170,16.3301462133273,0.0960596836078076,186.330146213327
2020,1,1,"30-34",2,1536,54.7828853210196,0.0356659409642055,1590.78288532102
2020,1,1,"30-34",3,1691,32.5555470711197,0.0192522454589709,1723.55554707112
2020,1,1,"30-34",4,2864,5.24123611633781,0.00183004054341404,2869.24123611634
2020,1,1,"35-39",1,221,24.6070499073177,0.111344117227682,245.607049907318
2020,1,1,"35-39",2,1539,50.7803169845661,0.032995657559822,1589.78031698457
2020,1,1,"35-39",3,1552,27.1807781464728,0.0175133879809748,1579.18077814647
2020,1,1,"35-39",4,2847,5.21840952017641,0.00183295030564679,2852.21840952018
2020,1,1,"40-44",1,183.666666666667,14.6469391428191,0.0797474000516468,198.313605809486
2020,1,1,"40-44",2,1518.33333333333,45.3525242572736,0.0298699391376116,1563.68585759061
2020,1,1,"40-44",3,1519,23.1239924717579,0.0152231681841724,1542.12399247176
2020,1,1,"40-44",4,2397,5.88410036970352,0.00245477695857468,2402.8841003697
2020,1,1,"45-49",1,202.333333333333,10.1263680466466,0.0500479475122568,212.45970137998
2020,1,1,"45-49",2,1389.66666666667,30.6529441031012,0.0220577674044863,1420.31961076977
2020,1,1,"45-49",3,1506,19.8389417286904,0.0131732680801397,1525.83894172869
2020,1,1,"45-49",4,2442,5.13232210346729,0.00210168800305786,2447.13232210347
2020,1,1,"50-54",1,229.666666666667,8.76096739205686,0.0381464472803637,238.427634058724
2020,1,1,"50-54",2,1794.33333333333,31.4902978243243,0.0175498594599615,1825.82363115766
2020,1,1,"50-54",3,1549,19.9409887241346,0.0128734594732954,1568.94098872413
2020,1,1,"50-54",4,2604,5.22335528154095,0.00200589680550728,2609.22335528154
2020,1,1,"55-59",1,380.333333333333,13.9860524136744,0.0367731439448057,394.319385747008
2020,1,1,"55-59",2,2247.66666666667,26.042860851475,0.0115866205775508,2273.70952751814
2020,1,1,"55-59",3,1752,19.8296685564697,0.0113183039705877,1771.82966855647
2020,1,1,"55-59",4,2480,4.53453472753331,0.00182844142239246,2484.53453472753
2020,1,1,"60-64",1,384.333333333333,11.1826002440184,0.0290960977728147,395.515933577352
2020,1,1,"60-64",2,2410.66666666667,34.4812662953455,0.014303622633578,2445.14793296201
2020,1,1,"60-64",3,1950,22.1926846454423,0.0113808639207396,1972.19268464544
2020,1,1,"60-64",4,2575,8.02103234324707,0.00311496401679498,2583.02103234325
2020,1,1,"65-69",1,239.666666666667,8.37009405923745,0.0349238973264428,248.036760725904
2020,1,1,"65-69",2,1739.33333333333,25.3745665316579,0.0145886737437665,1764.70789986499
2020,1,1,"65-69",3,1688,13.4624912283371,0.00797540949546039,1701.46249122834
2020,1,1,"65-69",4,2540,9.59148287855178,0.00377617436163456,2549.59148287855
2020,1,2,"25-29",1,176.333333333333,4.4810551619755,0.0254124111265151,180.814388495309
2020,1,2,"25-29",2,1203.66666666667,9.42504189618674,0.00783027573762398,1213.09170856285
2020,1,2,"25-29",3,1636,5.52001496882143,0.0033740922792307,1641.52001496882
2020,1,2,"25-29",4,3034,0.510073495374749,0.00016811914811297,3034.51007349537
2020,1,2,"30-34",1,137.333333333333,5.27020289696766,0.0383752638128713,142.603536230301
2020,1,2,"30-34",2,1025.66666666667,10.4113324634659,0.0101507953819947,1036.07799913013
2020,1,2,"30-34",3,1631,6.92364235990923,0.00424502903734472,1637.92364235991
2020,1,2,"30-34",4,3371,1.86907844662589,0.00055445815681575,3372.86907844663
2020,1,2,"35-39",1,154.333333333333,3.52356648564215,0.0228308843562127,157.856899818975
2020,1,2,"35-39",2,1104.66666666667,7.29080819191932,0.00660000741573867,1111.95747485859
2020,1,2,"35-39",3,1558,7.01017609484144,0.00449947117769027,1565.01017609484
2020,1,2,"35-39",4,3242,0.87159070554561,0.000268843524227517,3242.87159070555
2020,1,2,"40-44",1,144.666666666667,2.20360298502069,0.0152322786982997,146.870269651687
2020,1,2,"40-44",2,1105.33333333333,5.83792667421567,0.00528159831804795,1111.17126000755
2020,1,2,"40-44",3,1496,6.17356172915577,0.00412671238579931,1502.17356172916
2020,1,2,"40-44",4,2882,0.971620213219835,0.00033713400875081,2882.97162021322
2020,1,2,"45-49",1,138,2.99062954210163,0.0216712285659538,140.990629542102
2020,1,2,"45-49",2,1167,5.48067626411143,0.0046963806890415,1172.48067626411
2020,1,2,"45-49",3,1722,5.38020757880785,0.00312439464506844,1727.38020757881
2020,1,2,"45-49",4,2913,1.25165652773695,0.000429679549514914,2914.25165652774
2020,1,2,"50-54",1,177,3.88763143733165,0.0219640194199528,180.887631437332
2020,1,2,"50-54",2,1539,8.30399265045223,0.00539570672544005,1547.30399265045
2020,1,2,"50-54",3,1878,4.92665510045008,0.00262335202366884,1882.92665510045
2020,1,2,"50-54",4,2826,1.83347359645565,0.000648787542977939,2827.83347359646
2020,1,2,"55-59",1,242.333333333333,3.54642774594601,0.0146345023904237,245.879761079279
2020,1,2,"55-59",2,2151.66666666667,10.495970112013,0.00487806511789913,2162.16263677868
2020,1,2,"55-59",3,2218,6.16294668313378,0.00277860535758962,2224.16294668313
2020,1,2,"55-59",4,2735,1.91395646821254,0.000699801268085023,2736.91395646821
2020,1,2,"60-64",1,287.666666666667,4.28297383192652,0.0148886691723981,291.949640498593
2020,1,2,"60-64",2,2337.33333333333,15.3816078851232,0.00658083623151305,2352.71494121846
2020,1,2,"60-64",3,2235,9.44513333549647,0.00422601044093802,2244.4451333355
2020,1,2,"60-64",4,2741,5.31973928765599,0.00194080236689383,2746.31973928766
2020,1,2,"65-69",1,269.666666666667,6.61977742054371,0.0245480003234007,276.28644408721
2020,1,2,"65-69",2,2060.33333333333,18.780834611748,0.0091154350162181,2079.11416794508
2020,1,2,"65-69",3,2032,13.8568650769224,0.00681932336462715,2045.85686507692
2020,1,2,"65-69",4,2385,8.43031411103106,0.00353472289770694,2393.43031411103
2021,1,1,"25-29",1,220,19.4521351155738,0.0884187959798811,239.452135115574
2021,1,1,"25-29",2,1855,53.1285306206892,0.0286407173157354,1908.12853062069
2021,1,1,"25-29",3,1604,20.2556791965666,0.0126282289255403,1624.25567919657
2021,1,1,"25-29",4,2486,3.59327371042885,0.00144540374514435,2489.59327371043
2021,1,1,"30-34",1,205.666666666667,19.7562749286724,0.0960596836078076,225.422941595339
2021,1,1,"30-34",2,1686.33333333333,60.1446651126385,0.0356659409642055,1746.47799844597
2021,1,1,"30-34",3,1660,31.9587274618916,0.0192522454589709,1691.95872746189
2021,1,1,"30-34",4,2857,5.22842583253391,0.00183004054341404,2862.22842583253
2021,1,1,"35-39",1,223.333333333333,24.8668528475156,0.111344117227682,248.200186180849
2021,1,1,"35-39",2,1553.66666666667,51.2642532954435,0.032995657559822,1604.93091996211
2021,1,1,"35-39",3,1613,28.2490948133123,0.0175133879809748,1641.24909481331
2021,1,1,"35-39",4,2733,5.00945318533268,0.00183295030564679,2738.00945318533
2021,1,1,"40-44",1,222.333333333333,17.7305052781495,0.0797474000516468,240.063838611483
2021,1,1,"40-44",2,1530.66666666667,45.7209201733042,0.0298699391376116,1576.38758683997
2021,1,1,"40-44",3,1484,22.5911815853119,0.0152231681841724,1506.59118158531
2021,1,1,"40-44",4,2569,6.30632200657836,0.00245477695857468,2575.30632200658
2021,1,1,"45-49",1,237.333333333333,11.8780462095756,0.0500479475122568,249.211379542909
2021,1,1,"45-49",2,1588.66666666667,35.042439816594,0.0220577674044863,1623.70910648326
2021,1,1,"45-49",3,1444,19.0221991077217,0.0131732680801397,1463.02219910772
2021,1,1,"45-49",4,2332,4.90113642313093,0.00210168800305786,2336.90113642313
2021,1,1,"50-54",1,252,9.61290471465165,0.0381464472803637,261.612904714652
2021,1,1,"50-54",2,1846,32.3970405630889,0.0175498594599615,1878.39704056309
2021,1,1,"50-54",3,1515,19.5032911020425,0.0128734594732954,1534.50329110204
2021,1,1,"50-54",4,2747,5.51019852472849,0.00200589680550728,2752.51019852473
2021,1,1,"55-59",1,332,12.2086837896755,0.0367731439448057,344.208683789675
2021,1,1,"55-59",2,2086,24.1696905247709,0.0115866205775508,2110.16969052477
2021,1,1,"55-59",3,1809,20.4748118827932,0.0113183039705877,1829.47481188279
2021,1,1,"55-59",4,2352,4.30049422546707,0.00182844142239246,2356.30049422547
2021,1,1,"60-64",1,362,10.5327873937589,0.0290960977728147,372.532787393759
2021,1,1,"60-64",2,2410,34.4717305469231,0.014303622633578,2444.47173054692
2021,1,1,"60-64",3,1896,21.5781179937224,0.0113808639207396,1917.57811799372
2021,1,1,"60-64",4,2580,8.03660716333104,0.00311496401679498,2588.03660716333
2021,1,1,"65-69",1,274,9.56914786744531,0.0349238973264428,283.569147867445
2021,1,1,"65-69",2,1846,26.930691730993,0.0145886737437665,1872.93069173099
2021,1,1,"65-69",3,1810,14.4354911867833,0.00797540949546039,1824.43549118678
2021,1,1,"65-69",4,2478,9.35736006813044,0.00377617436163456,2487.35736006813
2021,1,2,"25-29",1,142.333333333333,3.61703318367399,0.0254124111265151,145.950366517007
2021,1,2,"25-29",2,1153.66666666667,9.03352810930554,0.00783027573762398,1162.70019477597
2021,1,2,"25-29",3,1676,5.65497865999066,0.0033740922792307,1681.65497865999
2021,1,2,"25-29",4,2952,0.496287725229486,0.00016811914811297,2952.49628772523
2021,1,2,"30-34",1,185.333333333333,7.11221555998549,0.0383752638128713,192.445548893319
2021,1,2,"30-34",2,1066.66666666667,10.8275150741276,0.0101507953819947,1077.49418174079
2021,1,2,"30-34",3,1471,6.24443771393408,0.00424502903734472,1477.24443771393
2021,1,2,"30-34",4,3513,1.94781150489373,0.00055445815681575,3514.94781150489
2021,1,2,"35-39",1,206.666666666667,4.71838276695062,0.0228308843562127,211.385049433617
2021,1,2,"35-39",2,1074.33333333333,7.09060796697524,0.00660000741573867,1081.42394130031
2021,1,2,"35-39",3,1460,6.5692279194278,0.00449947117769027,1466.56922791943
2021,1,2,"35-39",4,3344,0.899012745016817,0.000268843524227517,3344.89901274502
2021,1,2,"40-44",1,189.333333333333,2.88397810021141,0.0152322786982997,192.217311433545
2021,1,2,"40-44",2,1099.66666666667,5.80799761708007,0.00528159831804795,1105.47466428375
2021,1,2,"40-44",3,1471,6.07039391951079,0.00412671238579931,1477.07039391951
2021,1,2,"40-44",4,3064,1.03297860281248,0.00033713400875081,3065.03297860281
2021,1,2,"45-49",1,119,2.57887619934851,0.0216712285659538,121.578876199349
2021,1,2,"45-49",2,1130,5.3069101786169,0.0046963806890415,1135.30691017862
2021,1,2,"45-49",3,1548,4.83656291056594,0.00312439464506844,1552.83656291057
2021,1,2,"45-49",4,2869,1.23275062755829,0.000429679549514914,2870.23275062756
2021,1,2,"50-54",1,185.333333333333,4.07066493249792,0.0219640194199528,189.403998265831
2021,1,2,"50-54",2,1472.66666666667,7.94607743766471,0.00539570672544005,1480.61274410433
2021,1,2,"50-54",3,1719,4.50954212868673,0.00262335202366884,1723.50954212869
2021,1,2,"50-54",4,3012,1.95414807944955,0.000648787542977939,3013.95414807945
2021,1,2,"55-59",1,240.333333333333,3.51715874116516,0.0146345023904237,243.850492074498
2021,1,2,"55-59",2,1973.66666666667,9.62767452102692,0.00487806511789913,1983.29434118769
2021,1,2,"55-59",3,2027,5.63223305983417,0.00277860535758962,2032.63223305983
2021,1,2,"55-59",4,2895,2.02592467110614,0.000699801268085023,2897.02592467111
2021,1,2,"60-64",1,331,4.92814949606377,0.0148886691723981,335.928149496064
2021,1,2,"60-64",2,2283,15.0240491165443,0.00658083623151305,2298.02404911654
2021,1,2,"60-64",3,2152,9.09437446889862,0.00422601044093802,2161.0943744689
2021,1,2,"60-64",4,2770,5.37602255629591,0.00194080236689383,2775.3760225563
2021,1,2,"65-69",1,239,5.86697207729276,0.0245480003234007,244.866972077293
2021,1,2,"65-69",2,2161,19.6984550700473,0.0091154350162181,2180.69845507005
2021,1,2,"65-69",3,2065,14.0819027479551,0.00681932336462715,2079.08190274796
2021,1,2,"65-69",4,2441,8.62825859330264,0.00353472289770694,2449.6282585933
2001,2,1,"25-29",1,116.666666666667,58.1735,0.33272388781754,174.840166666667
2001,2,1,"25-29",2,448.333333333333,62.7381666666667,0.122758100709327,511.0715
2001,2,1,"25-29",3,317,27.2101666666667,0.0790510255120297,344.210166666667
2001,2,1,"25-29",4,168,3.02516666666667,0.0176884298704577,171.025166666667
2001,2,1,"30-34",1,98.6666666666667,51.7283333333333,0.343949821026852,150.395
2001,2,1,"30-34",2,507.333333333333,59.2158333333333,0.104520201983058,566.549166666667
2001,2,1,"30-34",3,319,24.2535,0.07065769176425,343.2535
2001,2,1,"30-34",4,184,2.03233333333333,0.0109246242140703,186.032333333333
2001,2,1,"35-39",1,128,44.8683333333333,0.259552067565874,172.868333333333
2001,2,1,"35-39",2,506,56.3088333333333,0.100138624889703,562.308833333333
2001,2,1,"35-39",3,348,26.331,0.0703414892167627,374.331
2001,2,1,"35-39",4,204,3.174,0.0153204552694836,207.174
2001,2,1,"40-44",1,135.666666666667,34.7633333333333,0.203974261182499,170.43
2001,2,1,"40-44",2,521.333333333333,43.4391666666667,0.0769144508039373,564.7725
2001,2,1,"40-44",3,357,19.8063333333333,0.0525636954085167,376.806333333333
2001,2,1,"40-44",4,184,3.33,0.0177761170127582,187.33
2001,2,1,"45-49",1,119,21.827,0.154991585420409,140.827
2001,2,1,"45-49",2,432,22.7603333333333,0.0500490734680026,454.760333333333
2001,2,1,"45-49",3,327,15.1656666666667,0.0443225844790584,342.165666666667
2001,2,1,"45-49",4,166,2.93266666666667,0.017359973796266,168.932666666667
2001,2,1,"50-54",1,149,10.8066666666667,0.0676233782487172,159.806666666667
2001,2,1,"50-54",2,344,12.6625,0.0355027512003645,356.6625
2001,2,1,"50-54",3,226,7.9585,0.0340167166399169,233.9585
2001,2,1,"50-54",4,143,1.9065,0.013156759703671,144.9065
2001,2,1,"55-59",1,134.333333333333,7.855,0.0552436322717523,142.188333333333
2001,2,1,"55-59",2,247.666666666667,6.8285,0.0268315508284047,254.495166666667
2001,2,1,"55-59",3,123,2.94333333333333,0.0233702988116349,125.943333333333
2001,2,1,"55-59",4,92,0.812,0.00874886868077404,92.812
2001,2,1,"60-64",1,153.333333333333,5.93333333333333,0.0372540812055253,159.266666666667
2001,2,1,"60-64",2,153.666666666667,4.41166666666667,0.02790810463167,158.078333333333
2001,2,1,"60-64",3,75,1.583,0.0206703837666323,76.583
2001,2,1,"60-64",4,59,0.552166666666667,0.00927198282738104,59.5521666666667
2001,2,1,"65-69",1,149,6.66416666666667,0.0428111800510715,155.664166666667
2001,2,1,"65-69",2,122,2.40016666666667,0.019293918416508,124.400166666667
2001,2,1,"65-69",3,78,0.7005,0.00890083290449235,78.7005
2001,2,1,"65-69",4,44,0.363333333333333,0.00818994665264107,44.3633333333333
2001,2,2,"25-29",1,132,5.25133333333333,0.03826070906415,137.251333333333
2001,2,2,"25-29",2,462,5.03783333333333,0.0107867778020838,467.037833333333
2001,2,2,"25-29",3,483,3.89783333333333,0.00800544398944748,486.897833333333
2001,2,2,"25-29",4,239,0.113166666666667,0.00047327660054967,239.113166666667
2001,2,2,"30-34",1,129,6.58116666666667,0.0485404192076825,135.581166666667
2001,2,2,"30-34",2,483,4.86516666666667,0.00997235916617672,487.865166666667
2001,2,2,"30-34",3,472,2.9665,0.00624570364436229,474.9665
2001,2,2,"30-34",4,288,0.1645,0.000570854494568207,288.1645
2001,2,2,"35-39",1,148.333333333333,5.80666666666667,0.0376713809956317,154.14
2001,2,2,"35-39",2,521.666666666667,6.3035,0.0119391215602144,527.970166666667
2001,2,2,"35-39",3,552,3.01516666666667,0.00543258427472402,555.015166666667
2001,2,2,"35-39",4,250,0.44,0.00175690784219773,250.44
2001,2,2,"40-44",1,143.666666666667,4.951,0.0333136706492947,148.617666666667
2001,2,2,"40-44",2,589.333333333333,5.80483333333333,0.00975375746080252,595.138166666667
2001,2,2,"40-44",3,479,2.95716666666667,0.00613574581143622,481.957166666667
2001,2,2,"40-44",4,246,0.464166666666667,0.00188330284659366,246.464166666667
2001,2,2,"45-49",1,186,2.8745,0.0152191005138333,188.8745
2001,2,2,"45-49",2,501,3.21833333333333,0.00638281696751738,504.218333333333
2001,2,2,"45-49",3,359,2.01716666666667,0.00558745359754361,361.017166666667
2001,2,2,"45-49",4,211,0.218666666666667,0.00103526203492116,211.218666666667
2001,2,2,"50-54",1,173,2.05283333333333,0.0117269357727239,175.052833333333
2001,2,2,"50-54",2,386,2.02966666666667,0.00523069971454073,388.029666666667
2001,2,2,"50-54",3,300,0.955833333333333,0.00317599204755958,300.955833333333
2001,2,2,"50-54",4,186,0.6045,0.00323947171692001,186.6045
2001,2,2,"55-59",1,153,2.185,0.0140799690691755,155.185
2001,2,2,"55-59",2,299,2.0505,0.00681114962439856,301.0505
