year,race,sex,age,edclass,non_inst,inst,inst_rate
2008,4,1,30-34,3,127000,3174,0.024382749243320477
2008,4,1,30-34,4,426000,155,3.6371742675786977e-4
2008,4,1,35-39,1,36000.0000000002,3266,0.0831762848265671
2008,4,1,35-39,2,134000,5655,0.04049264258350936
2008,4,1,35-39,3,155000,2660,0.016871749334009895
2008,4,1,35-39,4,415000,662,0.0015926401739875186
2008,4,1,40-44,1,48333.3333333333,3401,0.06573970863965263
2008,4,1,40-44,2,156666.666666667,6687,0.0409357202470712
2008,4,1,40-44,3,159000,3146,0.019402267092620232
2008,4,1,40-44,4,323000,763,0.002356662126308442
2008,4,1,45-49,1,60000,2785,0.04435772875686868
2008,4,1,45-49,2,166000,4150,0.024390243902439025
2008,4,1,45-49,3,124000,1910,0.015169565562703519
2008,4,1,45-49,4,313000,545,0.001738187500996667
2008,4,1,50-54,1,51333.333333333496,1100,0.020979020979020914
2008,4,1,50-54,2,122666.66666666699,2292,0.018342065109529505
2008,4,1,50-54,3,133000,2006,0.014858598877086944
2008,4,1,50-54,4,228000,282,0.0012353142166268037
2008,4,1,55-59,1,46333.333333333496,803,0.01703569079761537
2008,4,1,55-59,2,102666.66666666699,1539,0.014768870534871697
2008,4,1,55-59,3,103000,764,0.007362861878878995
2008,4,1,55-59,4,222000,517,0.0023234179860415157
2008,4,1,60-64,1,30666.6666666666,732,0.023313091851034064
2008,4,1,60-64,2,85333.3333333335,935,0.010838275922026215
2008,4,1,60-64,3,68000,394,0.005760739246132702
2008,4,1,60-64,4,136000,352,0.002581553625909411
2008,4,1,65-69,1,29333.3333333334,882,0.02919047724113578
2008,4,1,65-69,2,91666.6666666665,1632,0.017492211392803072
2008,4,1,65-69,3,50000,340,0.006754072308303536
2008,4,1,65-69,4,122000,459,0.003748193272850505
2008,4,2,25-29,1,30333.3333333334,290,0.009469903123979516
2008,4,2,25-29,2,127666.66666666699,951,0.00739400756246548
2008,4,2,25-29,3,179000,391,0.002179596523794393
2008,4,2,25-29,4,371000,NA,NA
2008,4,2,30-34,1,17333.3333333334,168,0.00959926862715218
2008,4,2,30-34,2,136666.666666667,712,0.005182755207019029
2008,4,2,30-34,3,159000,343,0.002152589068864023
2008,4,2,30-34,4,457000,78,1.7064921085679032e-4
2008,4,2,35-39,1,51000,528,0.010246856078248719
2008,4,2,35-39,2,142000,968,0.006770745901180684
2008,4,2,35-39,3,172000,282,0.0016368512090642086
2008,4,2,35-39,4,447000,139,3.108653013939737e-4
2008,4,2,40-44,1,70000,564,0.007992744175500254
2008,4,2,40-44,2,130000,778,0.00594901283090428
2008,4,2,40-44,3,127000,1131,0.008826903715728434
2008,4,2,40-44,4,369000,79,2.1404631528751297e-4
2008,4,2,45-49,1,56333.3333333334,381,0.0067178784904462635
2008,4,2,45-49,2,173666.666666667,340,0.0019539481245929237
2008,4,2,45-49,3,139000,591,0.00423379730784936
2008,4,2,45-49,4,319000,180,5.639451093426907e-4
2008,4,2,50-54,1,72000,851,0.011681377057281301
2008,4,2,50-54,2,168000,390,0.0023160520220915732
2008,4,2,50-54,3,145000,460,0.003162381410697099
2008,4,2,50-54,4,251000,634,0.002519532336647671
2008,4,2,55-59,1,73333.3333333335,513,0.006946858115275398
2008,4,2,55-59,2,147666.666666667,699,0.004711332585930697
2008,4,2,55-59,3,115000,303,0.0026278587721048022
2008,4,2,55-59,4,177000,171,9.651692432734477e-4
2008,4,2,60-64,1,71333.3333333333,767,0.010637953592447567
2008,4,2,60-64,2,122666.66666666699,231,0.00187961257740179
2008,4,2,60-64,3,92000,172,0.001866076465737968
2008,4,2,60-64,4,130000,76,5.842738091577232e-4
2008,4,2,65-69,1,70000,540,0.007655231074567621
2008,4,2,65-69,2,80000.0000000005,594,0.007370275702905878
2008,4,2,65-69,3,65000,475,0.007254677357770141
2008,4,2,65-69,4,97000,148,0.0015234487585951333
2009,4,1,25-29,1,25666.6666666665,3254,0.11251469537355129
2009,4,1,25-29,2,126333.33333333301,5696,0.04314192805639161
2009,4,1,25-29,3,185000,3500,0.01856763925729443
2009,4,1,25-29,4,322000,251,7.788959537751628e-4
2009,4,1,30-34,1,36333.333333333496,3921,0.09740566233034914
2009,4,1,30-34,2,122666.66666666699,4388,0.034536315076974654
2009,4,1,30-34,3,145000,2647,0.017927895588803023
2009,4,1,30-34,4,388000,194,4.997501249375312e-4
2009,4,1,35-39,1,53000,3430,0.0607832713095871
2009,4,1,35-39,2,118000,4423,0.036128832000522776
2009,4,1,35-39,3,177000,2548,0.014191191213491657
2009,4,1,35-39,4,418000,301,7.195775290998588e-4
2009,4,1,40-44,1,43333.3333333333,2274,0.049860402566838706
2009,4,1,40-44,2,137666.666666667,3831,0.027074651407679215
2009,4,1,40-44,3,132000,3109,0.023011050337135203
2009,4,1,40-44,4,327000,2003,0.00608809038215457
2009,4,1,45-49,1,48000,1821,0.03655085205034022
2009,4,1,45-49,2,143000,3979,0.027071894624402126
2009,4,1,45-49,3,153000,2240,0.014429270806493172
2009,4,1,45-49,4,324000,514,0.0015839070117159813
2009,4,1,50-54,1,53999.9999999999,2214,0.03938520653218067
2009,4,1,50-54,2,148000,1539,0.0102916296083296
2009,4,1,50-54,3,115000,1532,0.013146603508049292
2009,4,1,50-54,4,258000,499,0.0019303749724370307
2009,4,1,55-59,1,59000,1461,0.024164337341426704
2009,4,1,55-59,2,94000,1780,0.018584255585717267
2009,4,1,55-59,3,107000,731,0.006785419238659253
2009,4,1,55-59,4,220000,1235,0.0055822993649286955
2009,4,1,60-64,1,46999.9999999999,440,0.009274873524451959
2009,4,1,60-64,2,81000.0000000002,1597,0.019334842669830574
2009,4,1,60-64,3,89000,569,0.006352644330069555
2009,4,1,60-64,4,152000,711,0.004655853212931616
2009,4,1,65-69,1,45666.6666666666,827,0.017787368888952642
2009,4,1,65-69,2,60333.3333333333,1171,0.019039308883384922
2009,4,1,65-69,3,57000,674,0.011686375143045394
2009,4,1,65-69,4,125000,753,0.005987928717406344
2009,4,2,25-29,1,47000,1136,0.023599800565065648
2009,4,2,25-29,2,143000,586,0.004081177830707729
2009,4,2,25-29,3,157000,386,0.0024525688434803602
2009,4,2,25-29,4,380000,352,9.254585226316675e-4
2009,4,2,30-34,1,28666.6666666667,1590,0.052550402115236254
2009,4,2,30-34,2,114333.33333333301,558,0.004856763202330331
2009,4,2,30-34,3,139000,640,0.004583213978802635
2009,4,2,30-34,4,459000,74,1.6119405586027526e-4
2009,4,2,35-39,1,43333.3333333334,414,0.00946343396168908
2009,4,2,35-39,2,144666.666666667,724,0.004979686912502395
2009,4,2,35-39,3,139000,678,0.0048540213920588784
2009,4,2,35-39,4,447000,106,2.3708024495309836e-4
2009,4,2,40-44,1,66666.6666666666,1018,0.015040334098318689
2009,4,2,40-44,2,144333.333333333,1014,0.006976392182404464
2009,4,2,40-44,3,164000,879,0.0053311822609307434
2009,4,2,40-44,4,346000,108,3.1204132814034925e-4
2009,4,2,45-49,1,58333.3333333334,456,0.007756509117300182
2009,4,2,45-49,2,154666.666666667,208,0.0013430214539068121
2009,4,2,45-49,3,177000,158,8.918592442904074e-4
2009,4,2,45-49,4,312000,NA,NA
2009,4,2,50-54,1,55000,512,0.009223231013114282
2009,4,2,50-54,2,171000,552,0.0032176832680470063
2009,4,2,50-54,3,119000,1209,0.01005748321673086
2009,4,2,50-54,4,277000,NA,NA
2009,4,2,55-59,1,79666.6666666667,82,0.0010282303570383618
2009,4,2,55-59,2,161333.333333333,185,0.0011453808133235672
2009,4,2,55-59,3,120000,426,0.0035374420806138208
2009,4,2,55-59,4,202000,359,0.001774074787876991
2009,4,2,60-64,1,84666.6666666666,415,0.004877666555662211
2009,4,2,60-64,2,85333.33333333301,943,0.01092999625235198
2009,4,2,60-64,3,91000,322,0.0035259849762379275
2009,4,2,60-64,4,147000,NA,NA
2009,4,2,65-69,1,91000,647,0.007059696443964342
2009,4,2,65-69,2,106000,945,0.008836317733414372
2009,4,2,65-69,3,56000,417,0.007391389120300618
2009,4,2,65-69,4,85000,98,0.0011516134339232414
2010,4,1,25-29,1,26000,5146,0.16522185834457073
2010,4,1,25-29,2,146000,5515,0.0363990363990364
2010,4,1,25-29,3,206000,2381,0.011426185688714422
2010,4,1,25-29,4,311000,42,1.3502999594910013e-4
2010,4,1,30-34,1,25666.6666666667,3744,0.1273007525614288
2010,4,1,30-34,2,142333.333333333,6691,0.04489870781729169
2010,4,1,30-34,3,152000,4064,0.026040598728726678
2010,4,1,30-34,4,401000,437,0.0010885892431440052
2010,4,1,35-39,1,48666.666666666504,4274,0.08073188852929719
2010,4,1,35-39,2,138333.333333333,5289,0.03682574901303659
2010,4,1,35-39,3,141000,2726,0.01896664486592544
2010,4,1,35-39,4,418000,793,0.0018935369024792679
2010,4,1,40-44,1,39333.3333333333,2948,0.06972343981583683
2010,4,1,40-44,2,166666.666666667,5341,0.031050941527800056
2010,4,1,40-44,3,104000,3156,0.02945238717384001
2010,4,1,40-44,4,380000,443,0.0011644319911261346
2010,4,1,45-49,1,47000,2165,0.044035391030204415
2010,4,1,45-49,2,158000,4194,0.02585792322773962
2010,4,1,45-49,3,142000,3124,0.021526418786692758
2010,4,1,45-49,4,275000,628,0.002278433250613145
2010,4,1,50-54,1,42666.6666666667,1216,0.0277102576567817
2010,4,1,50-54,2,154333.333333333,2813,0.017900513109861547
2010,4,1,50-54,3,116000,2261,0.01911872891316664
2010,4,1,50-54,4,249000,482,0.0019320031104448417
2010,4,1,55-59,1,42666.6666666666,1633,0.036862579853874054
2010,4,1,55-59,2,124333.33333333301,1438,0.011433448003519645
2010,4,1,55-59,3,127000,1506,0.011719297153440306
2010,4,1,55-59,4,213000,322,0.0015094551898069584
2010,4,1,60-64,1,33000.0000000001,1157,0.03387299821412877
2010,4,1,60-64,2,92000,992,0.010667584308327599
2010,4,1,60-64,3,82000,489,0.00592806313569082
2010,4,1,60-64,4,176000,NA,NA
2010,4,1,65-69,1,38333.3333333334,724,0.018536851807599054
2010,4,1,65-69,2,57666.6666666667,947,0.016156641511365373
2010,4,1,65-69,3,53000,377,0.007062967195608595
2010,4,1,65-69,4,113000,332,0.002929446228779162
2010,4,2,25-29,1,46666.6666666666,365,0.007760728587122163
2010,4,2,25-29,2,145333.333333333,750,0.005134055904164302
2010,4,2,25-29,3,184000,1118,0.006039391091087846
2010,4,2,25-29,4,400000,NA,NA
2010,4,2,30-34,1,35000,604,0.016964386024042242
2010,4,2,30-34,2,117000,969,0.008214022327899702
2010,4,2,30-34,3,157000,1622,0.010225567701832028
2010,4,2,30-34,4,481000,NA,NA
2010,4,2,35-39,1,51000,290,0.00565412361084032
2010,4,2,35-39,2,136000,956,0.0069803440521043255
2010,4,2,35-39,3,167000,696,0.0041503673313615114
2010,4,2,35-39,4,438000,20,4.566001552440528e-5
2010,4,2,40-44,1,43666.6666666667,285,0.0064843957377422115
2010,4,2,40-44,2,177333.333333333,785,0.004407182491040609
2010,4,2,40-44,3,156000,573,0.003659634802935372
2010,4,2,40-44,4,353000,NA,NA
2010,4,2,45-49,1,56333.3333333333,617,0.01083400155691217
2010,4,2,45-49,2,183666.666666667,809,0.004385402230104414
2010,4,2,45-49,3,130000,752,0.005751346059716104
2010,4,2,45-49,4,308000,67,2.1748515744951586e-4
2010,4,2,50-54,1,50000,183,0.0036466532491082637
2010,4,2,50-54,2,182000,208,0.001141552511415525
2010,4,2,50-54,3,123000,262,0.0021255536986256917
2010,4,2,50-54,4,263000,39,1.4826698702473777e-4
2010,4,2,55-59,1,67000,191,0.0028426426158265246
2010,4,2,55-59,2,183000,221,0.0012061936131775289
2010,4,2,55-59,3,132000,561,0.004232013940751805
2010,4,2,55-59,4,213000,NA,NA
2010,4,2,60-64,1,71333.3333333333,431,0.006005768882406769
2010,4,2,60-64,2,125666.66666666699,456,0.0036155277401894357
2010,4,2,60-64,3,75000,61,8.12672359814018e-4
2010,4,2,60-64,4,174000,156,8.957486391511059e-4
2010,4,2,65-69,1,69666.6666666666,191,0.002734130827921538
2010,4,2,65-69,2,98333.33333333301,339,0.0034356134951708966
2010,4,2,65-69,3,70000,122,0.001739824876643564
2010,4,2,65-69,4,81000,226,0.0027823603279738015
2011,4,1,25-29,1,41333.3333333333,4252,0.09327561496387735
2011,4,1,25-29,2,159666.666666667,6013,0.03629292671198832
2011,4,1,25-29,3,159000,2827,0.017469272741878674
2011,4,1,25-29,4,346000,318,9.182312210165224e-4
2011,4,1,30-34,1,30666.6666666667,3834,0.11112828737608924
2011,4,1,30-34,2,141333.333333333,4660,0.03191926571989596
2011,4,1,30-34,3,134000,3695,0.026834670830458623
2011,4,1,30-34,4,376000,166,4.4129453485960984e-4
2011,4,1,35-39,1,30666.6666666666,3603,0.10513670982112482
2011,4,1,35-39,2,150333.333333333,5598,0.0359004177052293
2011,4,1,35-39,3,143000,2411,0.016580588813776123
2011,4,1,35-39,4,409000,249,6.084315416775607e-4
2011,4,1,40-44,1,53666.6666666667,3499,0.06120806777961127
2011,4,1,40-44,2,131333.333333333,4016,0.02967136890219883
2011,4,1,40-44,3,140000,2893,0.020245918274513098
2011,4,1,40-44,4,353000,740,0.0020919319274043083
2011,4,1,45-49,1,53666.666666666504,1912,0.03440168889741877
2011,4,1,45-49,2,157333.333333333,3613,0.022448476614358042
2011,4,1,45-49,3,137000,2923,0.020890060962100585
2011,4,1,45-49,4,303000,1368,0.004494559217788992
2011,4,1,50-54,1,56333.3333333333,1946,0.03339091044280994
2011,4,1,50-54,2,163666.666666667,3940,0.023507418161568705
2011,4,1,50-54,3,113000,1943,0.016904030693474157
2011,4,1,50-54,4,246000,584,0.0023683612886480875
2011,4,1,55-59,1,45666.6666666666,1261,0.026871142112328942
2011,4,1,55-59,2,126333.33333333301,1941,0.015131631945076086
2011,4,1,55-59,3,105000,2309,0.02151730050601534
2011,4,1,55-59,4,238000,551,0.0023097786217622226
2011,4,1,60-64,1,36666.6666666667,741,0.01980877360255917
2011,4,1,60-64,2,116333.33333333301,924,0.007880104158375333
2011,4,1,60-64,3,104000,948,0.00903304493654
2011,4,1,60-64,4,163000,563,0.003442098763167709
2011,4,1,65-69,1,40666.6666666666,439,0.010679792729307412
2011,4,1,65-69,2,60333.3333333333,901,0.014713967654311587
2011,4,1,65-69,3,68000,1019,0.014764050478853648
2011,4,1,65-69,4,130000,30,2.3071598861801123e-4
2011,4,2,25-29,1,21666.6666666666,550,0.02475618904726189
2011,4,2,25-29,2,131333.333333333,178,0.0013534955162292765
2011,4,2,25-29,3,210000,564,0.002678520544822477
2011,4,2,25-29,4,411000,141,3.4294803972359847e-4
2011,4,2,30-34,1,23000,264,0.011348005502063274
2011,4,2,30-34,2,163000,588,0.0035943956769445193
2011,4,2,30-34,3,159000,376,0.002359200883445437
2011,4,2,30-34,4,445000,335,7.522426937024936e-4
2011,4,2,35-39,1,36666.6666666666,614,0.01646966255968244
2011,4,2,35-39,2,141333.333333333,417,0.0029417920240046537
2011,4,2,35-39,3,184000,735,0.0039786721520015155
2011,4,2,35-39,4,453000,483,0.0010650895402914773
2011,4,2,40-44,1,62333.3333333334,552,0.008777881434992781
2011,4,2,40-44,2,149666.666666667,579,0.0038536885145883213
2011,4,2,40-44,3,131000,842,0.006386432244656483
2011,4,2,40-44,4,365000,374,0.0010236086858944533
2011,4,2,45-49,1,58333.3333333334,837,0.01414560224436794
2011,4,2,45-49,2,173666.666666667,880,0.005041631655335717
2011,4,2,45-49,3,151000,906,0.005964214711729622
2011,4,2,45-49,4,304000,NA,NA
2011,4,2,50-54,1,76000.0000000001,588,0.007677442941452959
2011,4,2,50-54,2,200000,283,0.0014130006041451347
2011,4,2,50-54,3,124000,120,9.668063164679343e-4
2011,4,2,50-54,4,242000,741,0.0030526363490304483
2011,4,2,55-59,1,83666.6666666666,250,0.002979145978152932
2011,4,2,55-59,2,196333.333333333,340,0.0017287549574590722
2011,4,2,55-59,3,122000,337,0.0027546858268553257
2011,4,2,55-59,4,210000,314,0.0014930056962446628
2011,4,2,60-64,1,62333.3333333333,308,0.004916881292437371
2011,4,2,60-64,2,124666.66666666699,67,5.371444758298334e-4
2011,4,2,60-64,3,105000,87,8.278854663278998e-4
2011,4,2,60-64,4,192000,148,7.702396069696276e-4
2011,4,2,65-69,1,74333.3333333333,278,0.0037259754997006726
2011,4,2,65-69,2,108666.66666666699,701,0.006409572603725031
2011,4,2,65-69,3,48000,164,0.0034050328045843368
2011,4,2,65-69,4,116000,73,6.28914562387463e-4
2012,4,1,25-29,1,41000,5092,0.11047470276837629
2012,4,1,25-29,2,170000,6757,0.038227623234157626
2012,4,1,25-29,3,184000,3968,0.021109976166155942
2012,4,1,25-29,4,407000,78,1.9160947042090213e-4
2012,4,1,30-34,1,0,3561,1
2012,4,1,30-34,2,149666.666666667,5032,0.03252775287871468
2012,4,1,30-34,3,171000,5289,0.03000187192621207
2012,4,1,30-34,4,418000,300,7.171886206072197e-4
2012,4,1,35-39,1,13000,3008,0.18790604697651175
2012,4,1,35-39,2,109000,4389,0.038707458395435185
2012,4,1,35-39,3,155000,3559,0.022445903417655257
2012,4,1,35-39,4,461000,678,0.0014685560065673478
2012,4,1,40-44,1,63333.333333333496,2681,0.04061239225824685
2012,4,1,40-44,2,133666.666666667,3830,0.027855220732623753
2012,4,1,40-44,3,120000,3981,0.03210975875335737
2012,4,1,40-44,4,387000,343,8.855200687762526e-4
2012,4,1,45-49,1,53000,2078,0.037728312574893785
2012,4,1,45-49,2,181000,3763,0.020366631847285443
2012,4,1,45-49,3,138000,3610,0.025492549961160935
2012,4,1,45-49,4,317000,525,0.0016534131170773956
2012,4,1,50-54,1,54333.3333333333,2878,0.05030471817938174
2012,4,1,50-54,2,187666.66666666602,2107,0.011102699531547267
2012,4,1,50-54,3,162000,2140,0.013037650785914463
2012,4,1,50-54,4,259000,333,0.0012840633471251249
2012,4,1,55-59,1,36666.6666666667,1250,0.03296703296703294
2012,4,1,55-59,2,138333.333333333,1828,0.01304211337411177
2012,4,1,55-59,3,119000,1923,0.015902681871935033
2012,4,1,55-59,4,237000,460,0.0019371683651983492
2012,4,1,60-64,1,53000,1520,0.027879677182685254
2012,4,1,60-64,2,110000,1299,0.011671263892757347
2012,4,1,60-64,3,101000,885,0.008686263925013496
2012,4,1,60-64,4,187000,527,0.002810261988940259
2012,4,1,65-69,1,45000,1064,0.023098298020145885
2012,4,1,65-69,2,75000,1059,0.013923401569833944
2012,4,1,65-69,3,73000,716,0.009712952411959411
2012,4,1,65-69,4,130000,195,0.0014977533699450823
2012,4,2,25-29,1,17666.6666666667,574,0.031468148094002356
2012,4,2,25-29,2,110333.33333333301,348,0.0031441616171350877
2012,4,2,25-29,3,220000,802,0.0036322134763272073
2012,4,2,25-29,4,493000,NA,NA
2012,4,2,30-34,1,24999.9999999999,735,0.02856032640373044
2012,4,2,30-34,2,172000,1097,0.00633748707372167
2012,4,2,30-34,3,228000,1179,0.005144450407759874
2012,4,2,30-34,4,481000,19,3.949947923055014e-5
2012,4,2,35-39,1,24000,378,0.015505783903519567
2012,4,2,35-39,2,153000,349,0.0022758544235697655
2012,4,2,35-39,3,173000,409,0.0023585857712114136
2012,4,2,35-39,4,481000,NA,NA
2012,4,2,40-44,1,60333.3333333333,285,0.004701547936542852
2012,4,2,40-44,2,163666.666666667,540,0.0032885388331776962
2012,4,2,40-44,3,141000,422,0.0029839770332762937
2012,4,2,40-44,4,416000,280,6.726241952531949e-4
2012,4,2,45-49,1,40333.3333333333,510,0.012486737941728566
2012,4,2,45-49,2,181666.666666667,1150,0.0062904549184064065
2012,4,2,45-49,3,165000,991,0.005970203203788157
2012,4,2,45-49,4,350000,9,2.5713624506798396e-5
2012,4,2,50-54,1,81333.3333333335,46,5.652540776118413e-4
2012,4,2,50-54,2,189666.666666667,195,0.0010270635638227814
2012,4,2,50-54,3,159000,795,0.004975124378109453
2012,4,2,50-54,4,270000,189,6.995103427600679e-4
2012,4,2,55-59,1,74000,461,0.006191160473267885
2012,4,2,55-59,2,226000,443,0.001956342214155439
2012,4,2,55-59,3,137000,810,0.005877657644583122
2012,4,2,55-59,4,241000,176,7.297575214780907e-4
2012,4,2,60-64,1,77000,373,0.004820803122536285
2012,4,2,60-64,2,157000,588,0.003731248572226312
2012,4,2,60-64,3,107000,442,0.0041138474711937606
2012,4,2,60-64,4,177000,659,0.0037093533116813672
2012,4,2,65-69,1,60333.3333333333,675,0.01106406228657288
2012,4,2,65-69,2,116666.66666666699,633,0.005396434772477315
2012,4,2,65-69,3,54000,595,0.010898433922520377
2012,4,2,65-69,4,131000,219,0.0016689656223565184
2013,4,1,25-29,1,25666.6666666665,2958,0.10333744788876786
2013,4,1,25-29,2,180333.333333333,5989,0.03214322133506993
2013,4,1,25-29,3,220000,3280,0.0146900752418488
2013,4,1,25-29,4,416000,144,3.460340651313007e-4
2013,4,1,30-34,1,0,4466,1
2013,4,1,30-34,2,146000,5044,0.03339424273721565
2013,4,1,30-34,3,154000,3016,0.019208233555815968
2013,4,1,30-34,4,488000,152,3.11378423114112e-4
2013,4,1,35-39,1,20666.6666666665,1943,0.08593669374456417
2013,4,1,35-39,2,103333.33333333301,5144,0.04742004474052965
2013,4,1,35-39,3,163000,3250,0.019548872180451128
2013,4,1,35-39,4,483000,460,9.514747859181732e-4
2013,4,1,40-44,1,22666.6666666666,2071,0.08371848597954559
2013,4,1,40-44,2,144333.333333333,3259,0.022081092739686167
2013,4,1,40-44,3,150000,3044,0.019889704921460496
2013,4,1,40-44,4,424000,609,0.0014342606963111946
2013,4,1,45-49,1,46333.333333333,2188,0.04509356709076451
2013,4,1,45-49,2,134666.666666667,2936,0.021336795798530983
2013,4,1,45-49,3,130000,3078,0.02312929259532004
2013,4,1,45-49,4,340000,1004,0.0029442469883051224
2013,4,1,50-54,1,36000,2125,0.05573770491803279
2013,4,1,50-54,2,174000,2761,0.015619961416828372
2013,4,1,50-54,3,142000,2183,0.015140481194038132
2013,4,1,50-54,4,306000,699,0.002279107528880107
2013,4,1,55-59,1,37333.3333333334,1046,0.02725425142003504
